BildId	Omrade	Strak	Bildnr	X-koordinat	Y-koordinat	Hojd	Bildoverl	Strakoverl	Kamera	K-konst	Tidpunkt	GSD	SolHojd	SolAzimut
														
65_Da_168_51		0	0			0						0.0		
65_Da_168_52		0	0			0						0.0		
65_Da_168_53		0	0			0						0.0		
65_Db_188_18		0	0			0						0.0		
65_Db_188_19		0	0			0						0.0		
65_Db_188_20		0	0			0						0.0		
65_Dc_164_63		0	0			0						0.0		
65_Dc_164_64		0	0			0						0.0		
